ประเภทสัตว์,size,น้ำหนัก (กก.),อายุ (ปี),อายุ (เดือน),ชื่อของผลิตภัณฑ์,ชนิดของอาหาร,ประเภทอาหาร,ปริมาณอาหาร (กก.),งบประมาณ (บาท),ปริมาณที่กิน (g)/วัน,ปริมาณที่กิน (g)/ครั้ง,ความถี่,สัดส่วนของสารอาหารต่อ 100 กรัม (Protein),สัดส่วนของสารอาหารต่อ 100 กรัม (Fat),สัดส่วนของสารอาหารต่อ 100 กรัม (Fiber),สัดส่วนของสารอาหารต่อ 100 กรัม (Calcium),สัดส่วนของสารอาหารต่อ 100 กรัม (Ash),สัดส่วนของสารอาหารต่อ 100 กรัม (Phosphorus),สัดส่วนของสารอาหารต่อ 100 กรัม (Omega-6 fatty acids),สัดส่วนของสารอาหารต่อ 100 กรัม (Moisture)
หมา,เล็ก,3,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,60,15,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,5,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,80,20,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,6,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,100,25,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,7,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,120,30,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,8,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,140,35,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,9,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,160,40,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,10,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,180,45,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,1,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,40,10,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,3,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,60,15,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,5,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,80,20,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,6,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,100,25,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,7,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,120,30,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,8,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,140,35,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,9,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,160,40,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,10,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,180,45,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,1,0,9,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,40,10,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,3,0,9,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,60,15,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,5,0,9,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,80,20,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,6,0,9,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,100,25,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,7,0,9,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,120,30,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,8,0,9,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,140,35,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,9,0,9,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,160,40,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,10,0,9,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2,169,180,45,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,1,0,2,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,40,10,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,3,0,2,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,60,15,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,5,0,2,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,80,20,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,6,0,2,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,100,25,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,7,0,2,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,120,30,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,8,0,2,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,140,35,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,9,0,2,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,160,40,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,10,0,2,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,180,45,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,1,0,3,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,40,10,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,3,0,3,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,60,15,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,5,0,3,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,80,20,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,6,0,3,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,100,25,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,7,0,3,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,120,30,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,8,0,3,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,140,35,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,9,0,3,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,160,40,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,10,0,3,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,180,45,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,1,0,4,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,40,10,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,3,0,4,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,60,15,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,5,0,4,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,80,20,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,6,0,4,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,100,25,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,7,0,4,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,120,30,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,8,0,4,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,140,35,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,9,0,4,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,160,40,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,10,0,4,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,180,45,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,1,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,40,10,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,3,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,60,15,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,5,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,80,20,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,6,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,100,25,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,7,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,120,30,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,8,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,140,35,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,9,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,160,40,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,10,0,5,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,180,45,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,1,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,40,10,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
หมา,เล็ก,3,0,6,ซุปเปอร์โค้ท สูตรลูกสุนัขพันธุ์เล็ก พร้อมไก่,เม็ด,พัฒนาระบบภูมิคุ้มกัน,2.7,285,60,15,4,28% - 30%,12% - 16%,3% - 5%,1.2% - 1.5%,7% - 8%,0.9% - 1.1%,2.0% - 2.5%,10%
